Date,Yield_91d,Yield_364d,Yield_10y
2005-03-24,5.3653,5.3653,6.4867
2005-03-25,5.3653,5.3653,6.4867
2005-03-26,5.3653,5.3653,6.4867
2005-03-27,5.3653,5.3653,6.4867
2005-03-28,5.3653,5.3653,6.4867
2005-03-29,5.3653,5.3653,6.4867
2005-03-30,5.3241,5.3241,6.4867
2005-03-31,5.3241,5.3241,6.6853
2005-04-01,5.3241,5.3241,6.6853
2005-04-02,5.3241,5.3241,6.6853
2005-04-03,5.3241,5.3241,6.6853
2005-04-04,5.3241,5.3241,6.6853
2005-04-05,5.3241,5.3241,6.6853
2005-04-06,5.283,5.283,6.6853
2005-04-07,5.283,5.283,6.6853
2005-04-08,5.283,5.283,6.6853
2005-04-09,5.283,5.283,6.6853
2005-04-10,5.283,5.283,6.6853
2005-04-11,5.283,5.283,6.6853
2005-04-12,5.283,5.283,6.6853
2005-04-13,5.1595,5.1595,6.6853
2005-04-14,5.1595,5.1595,6.6853
2005-04-15,5.1595,5.1595,6.6853
2005-04-16,5.1595,5.1595,6.6853
2005-04-17,5.1595,5.1595,6.6853
2005-04-18,5.1595,5.1595,6.6853
2005-04-19,5.1595,5.1595,6.6853
2005-04-20,5.1183,5.1183,6.6853
2005-04-21,5.1183,5.1183,6.6853
2005-04-22,5.1183,5.1183,6.6853
2005-04-23,5.1183,5.1183,6.6853
2005-04-24,5.1183,5.1183,6.6853
2005-04-25,5.1183,5.1183,6.6853
2005-04-26,5.1183,5.1183,6.6853
2005-04-27,5.1183,5.1183,6.6853
2005-04-28,5.1183,5.1183,6.6853
2005-04-29,5.1183,5.1183,6.6853
2005-04-30,5.1183,5.1183,7.1866
2005-05-01,5.1183,5.1183,7.1866
2005-05-02,5.1183,5.1183,7.1866
2005-05-03,5.1183,5.1183,7.1866
2005-05-04,5.2006,5.2006,7.1866
2005-05-05,5.2006,5.2006,7.1866
2005-05-06,5.2006,5.2006,7.1866
2005-05-07,5.2006,5.2006,7.1866
2005-05-08,5.2006,5.2006,7.1866
2005-05-09,5.2006,5.2006,7.1866
2005-05-10,5.2006,5.2006,7.1866
2005-05-11,5.2006,5.2006,7.1866
2005-05-12,5.2006,5.2006,7.1866
2005-05-13,5.2006,5.2006,7.1866
2005-05-14,5.2006,5.2006,7.1866
2005-05-15,5.2006,5.2006,7.1866
2005-05-16,5.2006,5.2006,7.1866
2005-05-17,5.2006,5.2006,7.1866
2005-05-18,5.1595,5.1595,7.1866
2005-05-19,5.1595,5.1595,7.1866
2005-05-20,5.1595,5.1595,7.1866
2005-05-21,5.1595,5.1595,7.1866
2005-05-22,5.1595,5.1595,7.1866
2005-05-23,5.1595,5.1595,7.1866
2005-05-24,5.1595,5.1595,7.1866
2005-05-25,5.2006,5.2006,7.1866
2005-05-26,5.2006,5.2006,7.1866
2005-05-27,5.2006,5.2006,7.1866
2005-05-28,5.2006,5.2006,7.1866
2005-05-29,5.2006,5.2006,7.1866
2005-05-30,5.2006,5.2006,7.1866
2005-05-31,5.2006,5.2006,7.0602
2005-06-01,5.2006,5.2006,7.0602
2005-06-02,5.2006,5.2006,7.0602
2005-06-03,5.2006,5.2006,7.0602
2005-06-04,5.2006,5.2006,7.0602
2005-06-05,5.2006,5.2006,7.0602
2005-06-06,5.2006,5.2006,7.0602
2005-06-07,5.2006,5.2006,7.0602
2005-06-08,5.2418,5.2418,7.0602
2005-06-09,5.2418,5.2418,7.0602
2005-06-10,5.2418,5.2418,7.0602
2005-06-11,5.2418,5.2418,7.0602
2005-06-12,5.2418,5.2418,7.0602
2005-06-13,5.2418,5.2418,7.0602
2005-06-14,5.2418,5.2418,7.0602
2005-06-15,5.3241,5.3241,7.0602
2005-06-16,5.3241,5.3241,7.0602
2005-06-17,5.3241,5.3241,7.0602
2005-06-18,5.3241,5.3241,7.0602
2005-06-19,5.3241,5.3241,7.0602
2005-06-20,5.3241,5.3241,7.0602
2005-06-21,5.3241,5.3241,7.0602
2005-06-22,5.3241,5.3241,7.0602
2005-06-23,5.3241,5.3241,7.0602
2005-06-24,5.3241,5.3241,7.0602
2005-06-25,5.3241,5.3241,7.0602
2005-06-26,5.3241,5.3241,7.0602
2005-06-27,5.3241,5.3241,7.0602
2005-06-28,5.3241,5.3241,7.0602
2005-06-29,5.3653,5.3653,7.0602
2005-06-30,5.3653,5.3653,6.8835
2005-07-01,5.3653,5.3653,6.8835
2005-07-02,5.3653,5.3653,6.8835
2005-07-03,5.3653,5.3653,6.8835
2005-07-04,5.3653,5.3653,6.8835
2005-07-05,5.3653,5.3653,6.8835
2005-07-06,5.4065,5.4065,6.8835
2005-07-07,5.4065,5.4065,6.8835
2005-07-08,5.4065,5.4065,6.8835
2005-07-09,5.4065,5.4065,6.8835
2005-07-10,5.4065,5.4065,6.8835
2005-07-11,5.4065,5.4065,6.8835
2005-07-12,5.4065,5.4065,6.8835
2005-07-13,5.4889,5.4889,6.8835
2005-07-14,5.4889,5.4889,6.8835
2005-07-15,5.4889,5.4889,6.8835
2005-07-16,5.4889,5.4889,6.8835
2005-07-17,5.4889,5.4889,6.8835
2005-07-18,5.4889,5.4889,6.8835
2005-07-19,5.4889,5.4889,6.8835
2005-07-20,5.4889,5.4889,6.8835
2005-07-21,5.4889,5.4889,6.8835
2005-07-22,5.4889,5.4889,6.8835
2005-07-23,5.4889,5.4889,6.8835
2005-07-24,5.4889,5.4889,6.8835
2005-07-25,5.4889,5.4889,6.8835
2005-07-26,5.4889,5.4889,6.8835
2005-07-27,5.4889,5.4889,6.8835
2005-07-28,5.4889,5.4889,6.8835
2005-07-29,5.4889,5.4889,6.8835
2005-07-30,5.4889,5.4889,6.8835
2005-07-31,5.4889,5.4889,6.9451
2005-08-01,5.4889,5.4889,6.9451
2005-08-02,5.4889,5.4889,6.9451
2005-08-03,5.3241,5.3241,6.9451
2005-08-04,5.3241,5.3241,6.9451
2005-08-05,5.3241,5.3241,6.9451
2005-08-06,5.3241,5.3241,6.9451
2005-08-07,5.3241,5.3241,6.9451
2005-08-08,5.3241,5.3241,6.9451
2005-08-09,5.3241,5.3241,6.9451
2005-08-10,5.2418,5.2418,6.9451
2005-08-11,5.2418,5.2418,6.9451
2005-08-12,5.2418,5.2418,6.9451
2005-08-13,5.2418,5.2418,6.9451
2005-08-14,5.2418,5.2418,6.9451
2005-08-15,5.2418,5.2418,6.9451
2005-08-16,5.2418,5.2418,6.9451
2005-08-17,5.2006,5.2006,6.9451
2005-08-18,5.2006,5.2006,6.9451
2005-08-19,5.2006,5.2006,6.9451
2005-08-20,5.2006,5.2006,6.9451
2005-08-21,5.2006,5.2006,6.9451
2005-08-22,5.2006,5.2006,6.9451
2005-08-23,5.2006,5.2006,6.9451
2005-08-24,5.2006,5.2006,6.9451
2005-08-25,5.2006,5.2006,6.9451
2005-08-26,5.2006,5.2006,6.9451
2005-08-27,5.2006,5.2006,6.9451
2005-08-28,5.2006,5.2006,6.9451
2005-08-29,5.2006,5.2006,6.9451
2005-08-30,5.2006,5.2006,6.9451
2005-08-31,5.2006,5.2006,7.1918
2005-09-01,5.2006,5.2006,7.1918
2005-09-02,5.2006,5.2006,7.1918
2005-09-03,5.2006,5.2006,7.1918
2005-09-04,5.2006,5.2006,7.1918
2005-09-05,5.2006,5.2006,7.1918
2005-09-06,5.1595,5.1595,7.1918
2005-09-07,5.1595,5.1595,7.1918
2005-09-08,5.1595,5.1595,7.1918
2005-09-09,5.1595,5.1595,7.1918
2005-09-10,5.1595,5.1595,7.1918
2005-09-11,5.1595,5.1595,7.1918
2005-09-12,5.1595,5.1595,7.1918
2005-09-13,5.1595,5.1595,7.1918
2005-09-14,5.1183,5.1183,7.1918
2005-09-15,5.1183,5.1183,7.1918
2005-09-16,5.1183,5.1183,7.1918
2005-09-17,5.1183,5.1183,7.1918
2005-09-18,5.1183,5.1183,7.1918
2005-09-19,5.1183,5.1183,7.1918
2005-09-20,5.1183,5.1183,7.1918
2005-09-21,5.2006,5.2006,7.1918
2005-09-22,5.2006,5.2006,7.1918
2005-09-23,5.2006,5.2006,7.1918
2005-09-24,5.2006,5.2006,7.1918
2005-09-25,5.2006,5.2006,7.1918
2005-09-26,5.2006,5.2006,7.1918
2005-09-27,5.2006,5.2006,7.1918
2005-09-28,5.4889,5.4889,7.1918
2005-09-29,5.4889,5.4889,7.1918
2005-09-30,5.4889,5.4889,7.2081
2005-10-01,5.4889,5.4889,7.2081
2005-10-02,5.4889,5.4889,7.2081
2005-10-03,5.4889,5.4889,7.2081
2005-10-04,5.4889,5.4889,7.2081
2005-10-05,5.4065,5.4065,7.2081
2005-10-06,5.4065,5.4065,7.2081
2005-10-07,5.4065,5.4065,7.2081
2005-10-08,5.4065,5.4065,7.2081
2005-10-09,5.4065,5.4065,7.2081
2005-10-10,5.4065,5.4065,7.2081
2005-10-11,5.4889,5.4889,7.2081
2005-10-12,5.4889,5.4889,7.2081
2005-10-13,5.4889,5.4889,7.2081
2005-10-14,5.4889,5.4889,7.2081
2005-10-15,5.4889,5.4889,7.2081
2005-10-16,5.4889,5.4889,7.2081
2005-10-17,5.4889,5.4889,7.2081
2005-10-18,5.4889,5.4889,7.2081
2005-10-19,5.5302,5.5302,7.2081
2005-10-20,5.5302,5.5302,7.2081
2005-10-21,5.5302,5.5302,7.2081
2005-10-22,5.5302,5.5302,7.2081
2005-10-23,5.5302,5.5302,7.2081
2005-10-24,5.5302,5.5302,7.2081
2005-10-25,5.5302,5.5302,7.2081
2005-10-26,5.5714,5.5714,7.2081
2005-10-27,5.5714,5.5714,7.2081
2005-10-28,5.5714,5.5714,7.2081
2005-10-29,5.5714,5.5714,7.2081
2005-10-30,5.5714,5.5714,7.2081
2005-10-31,5.5714,5.5714,7.0784
2005-11-01,5.5714,5.5714,7.0784
2005-11-02,5.6951,5.6951,7.0784
2005-11-03,5.6951,5.6951,7.0784
2005-11-04,5.6951,5.6951,7.0784
2005-11-05,5.6951,5.6951,7.0784
2005-11-06,5.6951,5.6951,7.0784
2005-11-07,5.6951,5.6951,7.0784
2005-11-08,5.6951,5.6951,7.0784
2005-11-09,5.8189,5.8189,7.0784
2005-11-10,5.8189,5.8189,7.0784
2005-11-11,5.8189,5.8189,7.0784
2005-11-12,5.8189,5.8189,7.0784
2005-11-13,5.8189,5.8189,7.0784
2005-11-14,5.8189,5.8189,7.0784
2005-11-15,5.8189,5.8189,7.0784
2005-11-16,5.8189,5.8189,7.0784
2005-11-17,5.8189,5.8189,7.0784
2005-11-18,5.8189,5.8189,7.0784
2005-11-19,5.8189,5.8189,7.0784
2005-11-20,5.8189,5.8189,7.0784
2005-11-21,5.8189,5.8189,7.0784
2005-11-22,5.8189,5.8189,7.0784
2005-11-23,5.7364,5.7364,7.0784
2005-11-24,5.7364,5.7364,7.0784
2005-11-25,5.7364,5.7364,7.0784
2005-11-26,5.7364,5.7364,7.0784
2005-11-27,5.7364,5.7364,7.0784
2005-11-28,5.7364,5.7364,7.0784
2005-11-29,5.7364,5.7364,7.0784
2005-11-30,5.7364,5.7364,7.1108
2005-12-01,5.7364,5.7364,7.1108
2005-12-02,5.7364,5.7364,7.1108
2005-12-03,5.7364,5.7364,7.1108
2005-12-04,5.7364,5.7364,7.1108
2005-12-05,5.7364,5.7364,7.1108
2005-12-06,5.7364,5.7364,7.1108
2005-12-07,5.6539,5.6539,7.1108
2005-12-08,5.6539,5.6539,7.1108
2005-12-09,5.6539,5.6539,7.1108
2005-12-10,5.6539,5.6539,7.1108
2005-12-11,5.6539,5.6539,7.1108
2005-12-12,5.6539,5.6539,7.1108
2005-12-13,5.6539,5.6539,7.1108
2005-12-14,5.7776,5.7776,7.1108
2005-12-15,5.7776,5.7776,7.1108
2005-12-16,5.7776,5.7776,7.1108
2005-12-17,5.7776,5.7776,7.1108
2005-12-18,5.7776,5.7776,7.1108
2005-12-19,5.7776,5.7776,7.1108
2005-12-20,5.7776,5.7776,7.1108
2005-12-21,6.0254,6.0254,7.1108
2005-12-22,6.0254,6.0254,7.1108
2005-12-23,6.0254,6.0254,7.1108
2005-12-24,6.0254,6.0254,7.1108
2005-12-25,6.0254,6.0254,7.1108
2005-12-26,6.0254,6.0254,7.1108
2005-12-27,6.0254,6.0254,7.1108
2005-12-28,6.1081,6.1081,7.1108
2005-12-29,6.1081,6.1081,7.1108
2005-12-30,6.1081,6.1081,7.1108
2005-12-31,6.1081,6.1081,7.1191
2006-01-01,6.1081,6.1081,7.1191
2006-01-02,6.1081,6.1081,7.1191
2006-01-03,6.1081,6.1081,7.1191
2006-01-04,5.9428,5.9428,7.1191
2006-01-05,5.9428,5.9428,7.1191
2006-01-06,5.9428,5.9428,7.1191
2006-01-07,5.9428,5.9428,7.1191
2006-01-08,5.9428,5.9428,7.1191
2006-01-09,5.9428,5.9428,7.1191
2006-01-10,6.1908,6.1908,7.1191
2006-01-11,6.1908,6.1908,7.1191
2006-01-12,6.1908,6.1908,7.1191
2006-01-13,6.1908,6.1908,7.1191
2006-01-14,6.1908,6.1908,7.1191
2006-01-15,6.1908,6.1908,7.1191
2006-01-16,6.1908,6.1908,7.1191
2006-01-17,6.1908,6.1908,7.1191
2006-01-18,6.1908,6.1908,7.1191
2006-01-19,6.1908,6.1908,7.1191
2006-01-20,6.1908,6.1908,7.1191
2006-01-21,6.1908,6.1908,7.1191
2006-01-22,6.1908,6.1908,7.1191
2006-01-23,6.1908,6.1908,7.1191
2006-01-24,6.1908,6.1908,7.1191
2006-01-25,6.6877,6.6877,7.1191
2006-01-26,6.6877,6.6877,7.1191
2006-01-27,6.6877,6.6877,7.1191
2006-01-28,6.6877,6.6877,7.1191
2006-01-29,6.6877,6.6877,7.1191
2006-01-30,6.6877,6.6877,7.1191
2006-01-31,6.6877,6.6877,7.309
2006-02-01,6.5634,6.5634,7.309
2006-02-02,6.5634,6.5634,7.309
2006-02-03,6.5634,6.5634,7.309
2006-02-04,6.5634,6.5634,7.309
2006-02-05,6.5634,6.5634,7.309
2006-02-06,6.5634,6.5634,7.309
2006-02-07,6.5634,6.5634,7.309
2006-02-08,6.5634,6.5634,7.309
2006-02-09,6.5634,6.5634,7.309
2006-02-10,6.5634,6.5634,7.309
2006-02-11,6.5634,6.5634,7.309
2006-02-12,6.5634,6.5634,7.309
2006-02-13,6.5634,6.5634,7.309
2006-02-14,6.5634,6.5634,7.309
2006-02-15,6.6877,6.6877,7.309
2006-02-16,6.6877,6.6877,7.309
2006-02-17,6.6877,6.6877,7.309
2006-02-18,6.6877,6.6877,7.309
2006-02-19,6.6877,6.6877,7.309
2006-02-20,6.6877,6.6877,7.309
2006-02-21,6.6877,6.6877,7.309
2006-02-22,6.6877,6.6877,7.309
2006-02-23,6.6877,6.6877,7.309
2006-02-24,6.6877,6.6877,7.309
2006-02-25,6.6877,6.6877,7.309
2006-02-26,6.6877,6.6877,7.309
2006-02-27,6.6877,6.6877,7.309
2006-02-28,6.6877,6.6877,7.3441
2006-03-01,6.6877,6.6877,7.3441
2006-03-02,6.6877,6.6877,7.3441
2006-03-03,6.6877,6.6877,7.3441
2006-03-04,6.6877,6.6877,7.3441
2006-03-05,6.6877,6.6877,7.3441
2006-03-06,6.6877,6.6877,7.3441
2006-03-07,6.6877,6.6877,7.3441
2006-03-08,6.6462,6.6462,7.3441
2006-03-09,6.6462,6.6462,7.3441
2006-03-10,6.6462,6.6462,7.3441
2006-03-11,6.6462,6.6462,7.3441
2006-03-12,6.6462,6.6462,7.3441
2006-03-13,6.6462,6.6462,7.3441
2006-03-14,6.6048,6.6048,7.3441
2006-03-15,6.6048,6.6048,7.3441
2006-03-16,6.6048,6.6048,7.3441
2006-03-17,6.6048,6.6048,7.3441
2006-03-18,6.6048,6.6048,7.3441
2006-03-19,6.6048,6.6048,7.3441
2006-03-20,6.6048,6.6048,7.3441
2006-03-21,6.6048,6.6048,7.3441
2006-03-22,6.5219,6.5219,7.3441
2006-03-23,6.5219,6.5219,7.3441
2006-03-24,6.5219,6.5219,7.3441
2006-03-25,6.5219,6.5219,7.3441
2006-03-26,6.5219,6.5219,7.3441
2006-03-27,6.5219,6.5219,7.3441
2006-03-28,6.5219,6.5219,7.3441
2006-03-29,6.1081,6.1081,7.3441
2006-03-30,6.1081,6.1081,7.3441
2006-03-31,6.1081,6.1081,7.5291
2006-04-01,6.1081,6.1081,7.5291
2006-04-02,6.1081,6.1081,7.5291
2006-04-03,6.1081,6.1081,7.5291
2006-04-04,6.1081,6.1081,7.5291
2006-04-05,5.7776,5.7776,7.5291
2006-04-06,5.7776,5.7776,7.5291
2006-04-07,5.7776,5.7776,7.5291
2006-04-08,5.7776,5.7776,7.5291
2006-04-09,5.7776,5.7776,7.5291
2006-04-10,5.7776,5.7776,7.5291
2006-04-11,5.7776,5.7776,7.5291
2006-04-12,5.4889,5.4889,7.5291
2006-04-13,5.4889,5.4889,7.5291
2006-04-14,5.4889,5.4889,7.5291
2006-04-15,5.4889,5.4889,7.5291
2006-04-16,5.4889,5.4889,7.5291
2006-04-17,5.4889,5.4889,7.5291
2006-04-18,5.4889,5.4889,7.5291
2006-04-19,5.4065,5.4065,7.5291
2006-04-20,5.4065,5.4065,7.5291
2006-04-21,5.4065,5.4065,7.5291
2006-04-22,5.4065,5.4065,7.5291
2006-04-23,5.4065,5.4065,7.5291
2006-04-24,5.4065,5.4065,7.5291
2006-04-25,5.4065,5.4065,7.5291
2006-04-26,5.4065,5.4065,7.5291
2006-04-27,5.4065,5.4065,7.5291
2006-04-28,5.4065,5.4065,7.5291
2006-04-29,5.4065,5.4065,7.5291
2006-04-30,5.4065,5.4065,7.3941
2006-05-01,5.4065,5.4065,7.3941
2006-05-02,5.4065,5.4065,7.3941
2006-05-03,5.7364,5.7364,7.3941
2006-05-04,5.7364,5.7364,7.3941
2006-05-05,5.7364,5.7364,7.3941
2006-05-06,5.7364,5.7364,7.3941
2006-05-07,5.7364,5.7364,7.3941
2006-05-08,5.7364,5.7364,7.3941
2006-05-09,5.7364,5.7364,7.3941
2006-05-10,5.6539,5.6539,7.3941
2006-05-11,5.6539,5.6539,7.3941
2006-05-12,5.6539,5.6539,7.3941
2006-05-13,5.6539,5.6539,7.3941
2006-05-14,5.6539,5.6539,7.3941
2006-05-15,5.6539,5.6539,7.3941
2006-05-16,5.6539,5.6539,7.3941
2006-05-17,5.6539,5.6539,7.3941
2006-05-18,5.6539,5.6539,7.3941
2006-05-19,5.6539,5.6539,7.3941
2006-05-20,5.6539,5.6539,7.3941
2006-05-21,5.6539,5.6539,7.3941
2006-05-22,5.6539,5.6539,7.3941
2006-05-23,5.6539,5.6539,7.3941
2006-05-24,5.6951,5.6951,7.3941
2006-05-25,5.6951,5.6951,7.3941
2006-05-26,5.6951,5.6951,7.3941
2006-05-27,5.6951,5.6951,7.3941
2006-05-28,5.6951,5.6951,7.3941
2006-05-29,5.6951,5.6951,7.3941
2006-05-30,5.6951,5.6951,7.3941
2006-05-31,5.7364,5.7364,7.6809
2006-06-01,5.7364,5.7364,7.6809
2006-06-02,5.7364,5.7364,7.6809
2006-06-03,5.7364,5.7364,7.6809
2006-06-04,5.7364,5.7364,7.6809
2006-06-05,5.7364,5.7364,7.6809
2006-06-06,5.7364,5.7364,7.6809
2006-06-07,5.7364,5.7364,7.6809
2006-06-08,5.7364,5.7364,7.6809
2006-06-09,5.7364,5.7364,7.6809
2006-06-10,5.7364,5.7364,7.6809
2006-06-11,5.7364,5.7364,7.6809
2006-06-12,5.7364,5.7364,7.6809
2006-06-13,5.7364,5.7364,7.6809
2006-06-14,6.1908,6.1908,7.6809
2006-06-15,6.1908,6.1908,7.6809
2006-06-16,6.1908,6.1908,7.6809
2006-06-17,6.1908,6.1908,7.6809
2006-06-18,6.1908,6.1908,7.6809
2006-06-19,6.1908,6.1908,7.6809
2006-06-20,6.1908,6.1908,7.6809
2006-06-21,6.3149,6.3149,7.6809
2006-06-22,6.3149,6.3149,7.6809
2006-06-23,6.3149,6.3149,7.6809
2006-06-24,6.3149,6.3149,7.6809
2006-06-25,6.3149,6.3149,7.6809
2006-06-26,6.3149,6.3149,7.6809
2006-06-27,6.3149,6.3149,7.6809
2006-06-28,6.3563,6.3563,7.6809
2006-06-29,6.3563,6.3563,7.6809
2006-06-30,6.3563,6.3563,8.1318
2006-07-01,6.3563,6.3563,8.1318
2006-07-02,6.3563,6.3563,8.1318
2006-07-03,6.3563,6.3563,8.1318
2006-07-04,6.3563,6.3563,8.1318
2006-07-05,6.3977,6.3977,8.1318
2006-07-06,6.3977,6.3977,8.1318
2006-07-07,6.3977,6.3977,8.1318
2006-07-08,6.3977,6.3977,8.1318
2006-07-09,6.3977,6.3977,8.1318
2006-07-10,6.3977,6.3977,8.1318
2006-07-11,6.3977,6.3977,8.1318
2006-07-12,6.3977,6.3977,8.1318
2006-07-13,6.3977,6.3977,8.1318
2006-07-14,6.3977,6.3977,8.1318
2006-07-15,6.3977,6.3977,8.1318
2006-07-16,6.3977,6.3977,8.1318
2006-07-17,6.3977,6.3977,8.1318
2006-07-18,6.3977,6.3977,8.1318
2006-07-19,6.4391,6.4391,8.1318
2006-07-20,6.4391,6.4391,8.1318
2006-07-21,6.4391,6.4391,8.1318
2006-07-22,6.4391,6.4391,8.1318
2006-07-23,6.4391,6.4391,8.1318
2006-07-24,6.4391,6.4391,8.1318
2006-07-25,6.4391,6.4391,8.1318
2006-07-26,6.4391,6.4391,8.1318
2006-07-27,6.4391,6.4391,8.1318
2006-07-28,6.4391,6.4391,8.1318
2006-07-29,6.4391,6.4391,8.1318
2006-07-30,6.4391,6.4391,8.1318
2006-07-31,6.4391,6.4391,8.2809
2006-08-01,6.4391,6.4391,8.2809
2006-08-02,6.4391,6.4391,8.2809
2006-08-03,6.4391,6.4391,8.2809
2006-08-04,6.4391,6.4391,8.2809
2006-08-05,6.4391,6.4391,8.2809
2006-08-06,6.4391,6.4391,8.2809
2006-08-07,6.4391,6.4391,8.2809
2006-08-08,6.4391,6.4391,8.2809
2006-08-09,6.3563,6.3563,8.2809
2006-08-10,6.3563,6.3563,8.2809
2006-08-11,6.3563,6.3563,8.2809
2006-08-12,6.3563,6.3563,8.2809
2006-08-13,6.3563,6.3563,8.2809
2006-08-14,6.3563,6.3563,8.2809
2006-08-15,6.3563,6.3563,8.2809
2006-08-16,6.3977,6.3977,8.2809
2006-08-17,6.3977,6.3977,8.2809
2006-08-18,6.3977,6.3977,8.2809
2006-08-19,6.3977,6.3977,8.2809
2006-08-20,6.3977,6.3977,8.2809
2006-08-21,6.3977,6.3977,8.2809
2006-08-22,6.3977,6.3977,8.2809
2006-08-23,6.3977,6.3977,8.2809
2006-08-24,6.3977,6.3977,8.2809
2006-08-25,6.3977,6.3977,8.2809
2006-08-26,6.3977,6.3977,8.2809
2006-08-27,6.3977,6.3977,8.2809
2006-08-28,6.3977,6.3977,8.2809
2006-08-29,6.3977,6.3977,8.2809
2006-08-30,6.4391,6.4391,8.2809
2006-08-31,6.4391,6.4391,7.9304
2006-09-01,6.4391,6.4391,7.9304
2006-09-02,6.4391,6.4391,7.9304
2006-09-03,6.4391,6.4391,7.9304
2006-09-04,6.4391,6.4391,7.9304
2006-09-05,6.4391,6.4391,7.9304
2006-09-06,6.4391,6.4391,7.9304
2006-09-07,6.4391,6.4391,7.9304
2006-09-08,6.4391,6.4391,7.9304
2006-09-09,6.4391,6.4391,7.9304
2006-09-10,6.4391,6.4391,7.9304
2006-09-11,6.4391,6.4391,7.9304
2006-09-12,6.4391,6.4391,7.9304
2006-09-13,6.4805,6.4805,7.9304
2006-09-14,6.4805,6.4805,7.9304
2006-09-15,6.4805,6.4805,7.9304
2006-09-16,6.4805,6.4805,7.9304
2006-09-17,6.4805,6.4805,7.9304
2006-09-18,6.4805,6.4805,7.9304
2006-09-19,6.4805,6.4805,7.9304
2006-09-20,6.5219,6.5219,7.9304
2006-09-21,6.5219,6.5219,7.9304
2006-09-22,6.5219,6.5219,7.9304
2006-09-23,6.5219,6.5219,7.9304
2006-09-24,6.5219,6.5219,7.9304
2006-09-25,6.5219,6.5219,7.9304
2006-09-26,6.5219,6.5219,7.9304
2006-09-27,6.6048,6.6048,7.9304
2006-09-28,6.6048,6.6048,7.9304
2006-09-29,6.6048,6.6048,7.9304
2006-09-30,6.6048,6.6048,7.6776
2006-10-01,6.6048,6.6048,7.6776
2006-10-02,6.6048,6.6048,7.6776
2006-10-03,6.6048,6.6048,7.6776
2006-10-04,6.6048,6.6048,7.6776
2006-10-05,6.6048,6.6048,7.6776
2006-10-06,6.6048,6.6048,7.6776
2006-10-07,6.6048,6.6048,7.6776
2006-10-08,6.6048,6.6048,7.6776
2006-10-09,6.6048,6.6048,7.6776
2006-10-10,6.6048,6.6048,7.6776
2006-10-11,6.6048,6.6048,7.6776
2006-10-12,6.6048,6.6048,7.6776
2006-10-13,6.6048,6.6048,7.6776
2006-10-14,6.6048,6.6048,7.6776
2006-10-15,6.6048,6.6048,7.6776
2006-10-16,6.6048,6.6048,7.6776
2006-10-17,6.6048,6.6048,7.6776
2006-10-18,6.6462,6.6462,7.6776
2006-10-19,6.6462,6.6462,7.6776
2006-10-20,6.6462,6.6462,7.6776
2006-10-21,6.6462,6.6462,7.6776
2006-10-22,6.6462,6.6462,7.6776
2006-10-23,6.6462,6.6462,7.6776
2006-10-24,6.6462,6.6462,7.6776
2006-10-25,6.6462,6.6462,7.6776
2006-10-26,6.6462,6.6462,7.6776
2006-10-27,6.6462,6.6462,7.6776
2006-10-28,6.6462,6.6462,7.6776
2006-10-29,6.6462,6.6462,7.6776
2006-10-30,6.6462,6.6462,7.6776
2006-10-31,6.6462,6.6462,7.6417
2006-11-01,6.6462,6.6462,7.6417
2006-11-02,6.6462,6.6462,7.6417
2006-11-03,6.6462,6.6462,7.6417
2006-11-04,6.6462,6.6462,7.6417
2006-11-05,6.6462,6.6462,7.6417
2006-11-06,6.6462,6.6462,7.6417
2006-11-07,6.6462,6.6462,7.6417
2006-11-08,6.6462,6.6462,7.6417
2006-11-09,6.6462,6.6462,7.6417
2006-11-10,6.6462,6.6462,7.6417
2006-11-11,6.6462,6.6462,7.6417
2006-11-12,6.6462,6.6462,7.6417
2006-11-13,6.6462,6.6462,7.6417
2006-11-14,6.6462,6.6462,7.6417
2006-11-15,6.6462,6.6462,7.6417
2006-11-16,6.6462,6.6462,7.6417
2006-11-17,6.6462,6.6462,7.6417
2006-11-18,6.6462,6.6462,7.6417
2006-11-19,6.6462,6.6462,7.6417
2006-11-20,6.6462,6.6462,7.6417
2006-11-21,6.6462,6.6462,7.6417
2006-11-22,6.6462,6.6462,7.6417
2006-11-23,6.6462,6.6462,7.6417
2006-11-24,6.6462,6.6462,7.6417
2006-11-25,6.6462,6.6462,7.6417
2006-11-26,6.6462,6.6462,7.6417
2006-11-27,6.6462,6.6462,7.6417
2006-11-28,6.6462,6.6462,7.6417
2006-11-29,6.6877,6.6877,7.6417
2006-11-30,6.6877,6.6877,7.4061
2006-12-01,6.6877,6.6877,7.4061
2006-12-02,6.6877,6.6877,7.4061
2006-12-03,6.6877,6.6877,7.4061
2006-12-04,6.6877,6.6877,7.4061
2006-12-05,6.6877,6.6877,7.4061
2006-12-06,6.6462,6.6462,7.4061
2006-12-07,6.6462,6.6462,7.4061
2006-12-08,6.6462,6.6462,7.4061
2006-12-09,6.6462,6.6462,7.4061
2006-12-10,6.6462,6.6462,7.4061
2006-12-11,6.6462,6.6462,7.4061
2006-12-12,6.6462,6.6462,7.4061
2006-12-13,7.1027,7.1027,7.4061
2006-12-14,7.1027,7.1027,7.4061
2006-12-15,7.1027,7.1027,7.4061
2006-12-16,7.1027,7.1027,7.4061
2006-12-17,7.1027,7.1027,7.4061
2006-12-18,7.1027,7.1027,7.4061
2006-12-19,7.1027,7.1027,7.4061
2006-12-20,7.1027,7.1027,7.4061
